0.02000046,,False,False,False,False
0.04000092,,False,False,False,False
0.06000137,,False,False,False,False
0.07999992,,False,False,False,False
0.1000004,,False,False,False,False
0.1200008,,False,False,False,False
0.1400013,,False,False,False,False
0.1599998,,False,False,False,False
0.1800003,,False,False,False,False
0.2000008,,False,False,False,False
0.2200012,,False,False,False,False
0.2400017,,False,False,False,False
0.2600021,,False,False,False,False
0.2799988,,False,False,False,False
0.2999992,,False,False,False,False
0.3199997,,False,False,False,False
0.3400002,,False,False,False,False
0.3600006,,False,False,False,False
0.3800011,,False,False,False,False
0.4000015,,False,False,False,False
0.420002,,False,False,False,False
0.4399986,,False,False,False,False
0.4599991,,False,False,False,False
0.4799995,,False,False,False,False
0.5,,False,False,False,False
0.5200005,,True,True,False,False
0.5400009,,True,True,False,False
0.5600014,,True,True,False,False
0.5800018,,True,True,False,False
0.6000023,,True,True,False,False
0.6199989,,True,True,False,False
0.6399994,,True,True,False,False
0.6599998,,True,True,False,False
0.6800003,,True,True,False,False
0.7000008,,True,True,False,False
0.7200012,,True,True,False,False
0.7400017,,True,True,False,False
0.7600021,,True,True,False,False
0.7799988,,True,True,False,False
0.7999992,,True,True,False,False
0.8199997,,True,True,False,False
0.8400002,,True,True,False,False
0.8600006,,True,True,False,False
0.8800011,,True,True,False,False
0.9000015,,True,True,False,False
0.920002,,True,True,False,False
0.9399986,,True,True,False,False
0.9599991,,True,True,False,False
0.9799995,,True,True,False,False
1,,True,True,False,False
1.02,,True,True,False,False
1.040001,,True,True,False,False
1.060001,,True,True,False,False
1.080002,,True,True,False,False
1.100002,,False,True,False,False
1.119999,,False,True,False,False
1.139999,,False,True,False,False
1.16,,False,True,False,False
1.18,,False,False,False,False
1.200001,,False,False,False,False
1.220001,,False,False,False,False
1.240002,,False,False,False,False
1.260002,,False,False,False,False
1.279999,,False,False,False,False
1.299999,,False,False,False,False
1.32,,False,False,False,False
1.34,,False,False,False,False
1.360001,,False,False,False,False
1.380001,,False,False,False,False
1.400002,,False,False,False,False
1.420002,,False,False,False,False
1.439999,,False,False,False,False
1.459999,,False,False,False,False
1.48,,False,False,False,False
1.5,,False,False,False,False
1.52,,False,False,False,False
1.540001,,False,False,False,False
1.560001,,False,False,False,False
1.580002,,False,False,False,False
1.600002,,False,False,False,False
1.619999,,False,True,False,False
1.639999,,False,True,False,False
1.66,,False,True,False,False
1.68,,False,True,False,False
1.700001,,False,True,False,False
1.720001,,False,True,False,False
1.740002,,False,True,False,False
1.760002,,False,True,False,False
1.779999,,False,True,False,False
1.799999,,False,True,False,False
1.82,,False,True,False,False
1.84,,False,True,False,False
1.860001,,False,True,False,False
1.880001,,False,True,False,False
1.900002,,False,True,False,False
1.920002,,False,True,False,False
1.939999,,False,True,False,False
1.959999,,False,True,False,False
1.98,,False,True,False,False
2,,False,True,False,False
2.02,,False,True,False,False
2.040001,,False,True,False,False
2.060001,,False,True,False,False
2.080002,,False,True,False,False
2.100002,,False,True,False,False
2.119999,,False,True,False,False
2.139999,,False,True,False,False
2.16,,False,True,False,False
2.18,,False,True,False,False
2.200001,,False,True,False,False
2.220001,,False,True,False,False
2.240002,,False,True,False,False
2.260002,,False,True,False,False
2.279999,,False,True,False,False
2.299999,,False,True,False,False
2.32,,False,True,False,False
2.34,,False,True,False,False
2.360001,,False,True,False,False
2.380001,,False,True,False,False
2.400002,,False,True,False,False
2.420002,,False,True,False,False
2.439999,,False,False,False,False
2.459999,,False,False,False,False
2.48,,False,False,False,False
2.5,,False,False,False,False
2.52,,False,False,False,False
2.540001,,False,False,False,False
2.560001,,False,False,False,False
2.580002,,False,False,False,False
2.600002,,False,False,False,False
2.619999,,False,False,False,False
2.639999,,False,False,False,False
2.66,,False,False,False,False
2.68,,False,False,False,False
2.700001,,False,False,False,False
2.720001,,False,False,False,False
2.740002,,False,False,False,False
2.760002,,False,False,False,False
2.779999,,False,False,False,False
2.799999,,False,False,False,False
2.82,,False,False,False,False
2.84,,False,False,False,False
2.860001,,False,False,False,False
2.880001,,False,False,False,False
2.900002,,False,False,False,False
2.920002,,False,False,False,False
2.939999,,False,False,False,False
2.959999,,False,False,False,False
2.98,,False,False,False,False
3,,False,False,False,False
3.02,,False,False,False,False
3.040001,,False,False,False,False
3.060001,,False,False,False,False
3.080002,,False,False,False,False
3.100002,,False,False,False,False
3.119999,,True,False,False,False
3.139999,,True,False,False,False
3.16,,True,False,False,False
3.18,,True,False,False,False
3.200001,,True,False,False,False
3.220001,,True,False,False,False
3.240002,,True,False,False,False
3.260002,,True,False,False,False
3.279999,,True,False,False,False
3.299999,,True,False,False,False
3.32,,True,False,False,False
3.34,,True,False,False,False
3.360001,,True,False,False,False
3.380001,,True,False,False,False
3.400002,,True,False,False,False
